0,1,2,3,4,5,6,7,8,9,10,11,12
-634.7945282033036,22565.205471796704,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,,,
-56.10375562317074,-30.39768100263172,137.45004361402042,816.5173223965426,2989.906609626606,8229.756562953455,17265.87505427412,29336.480895617377,43266.8624612498,53940.23585994647,46253.465368221725,-3467.17027586628,-4895.969517842851
-866.7945282033037,-866.7945282033037,16225.04024037193,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,29336.480895617377,,,
