0,1,2,3,4,5,6,7,8,9,10,11,12
-300.980164234325,10699.019835765677,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,,,
-26.600918614434406,-14.412693578834006,65.17027929975107,387.1418338949124,1417.6281338746842,3902.039749676207,8186.40627573342,13909.53835568065,20514.46064973051,25575.11183014703,21930.522372863747,-1643.9169411434948,-2321.3648575979037
-410.980164234325,-410.980164234325,6719.7634917290625,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,13909.53835568065,,,
