An,gco2,An_mean,Fw_mean,Vj,Vp,Vc,Rd,Rd_ref,blade,root_length
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
0.0,,,,,,,,,616.6895186632745,1943.1654889854658
28.75835260165038,246353.65335603186,28.75835260165038,998146.6306728047,243.07687752661198,150.1969571121933,29.795129172170853,1.0367765705204715,1.0604210000000003,616.6895186632745,1943.1654889854658
26.99059304537982,230922.1011439232,26.99059304537982,998146.7905479231,212.56450198781684,145.48656196216052,27.99256369453498,1.0019706491551559,1.0604210000000003,616.6895186632745,1943.1654889854658
