An,gco2,An_mean,Fw_mean,Vj,Vp,Vc,Rd,Rd_ref,blade,root_length
0.0,,,,,,,,,593.209366209896,1683.4341034522677
0.0,,,,,,,,,593.209366209896,1683.4341034522677
0.0,,,,,,,,,593.209366209896,1683.4341034522677
26.990593045380027,230921.986111953,26.990593045380027,998145.9612058692,212.56450198781735,145.48651355545465,27.99256369453519,1.0019706491551599,1.0604210000000003,593.209366209896,1683.4341034522677
28.75835260165038,246352.97526672494,28.75835260165038,998142.048119471,243.07687752661232,150.1966809789349,29.795129172170853,1.0367765705204715,1.0604210000000003,593.209366209896,1683.4341034522677
59.791986770756004,256337.68963679604,29.895993385378002,998136.8533667009,262.2577586475012,153.2197606422904,30.955266163500905,1.059272778122902,1.0604210000000003,593.209366209896,1683.4341034522677
60.57715453921222,259793.48438470895,30.28857726960611,998135.6742788892,268.79999999999995,154.26205829873737,31.35563419705745,1.0670569274513395,1.0604210000000003,593.209366209896,1683.4341034522677
89.68798015613402,256336.76403360345,29.895993385378006,998130.8417827312,262.257758647501,153.21939110061948,30.955266163500905,1.059272778122902,1.0604210000000003,593.209366209896,1683.4341034522677
86.27505780495115,246351.42997657068,28.75835260165038,998131.60498982,243.07687752661198,150.1960516927565,29.795129172170853,1.0367765705204715,1.0604210000000003,593.209366209896,1683.4341034522677
80.97177913613946,230920.09764725695,26.99059304537982,998132.3460068797,212.56450198781658,145.48571885794433,27.99256369453498,1.0019706491551559,1.0604210000000003,593.209366209896,1683.4341034522677
99.06769317406284,211649.12392291785,24.76692329351571,998122.0949919162,172.7999999999994,139.52529041108383,25.72528166376982,0.958358370254111,1.0604210000000003,593.209366209896,1683.4341034522677
89.18781273208266,190422.1452972083,22.296953183020666,998124.2774553045,126.49325665968301,132.8327276445202,23.20691067021262,0.9099574871919518,1.0604210000000003,593.209366209896,1683.4341034522677
98.9836127272599,169113.68319556848,19.796722545451978,998121.1601386357,76.79999999999905,125.93644116726705,20.65745522260148,0.860732677149504,1.0604210000000003,593.209366209896,1683.4341034522677
87.29849683955317,149349.7405246331,17.459699367910634,998123.7245092705,27.106743340314825,119.3247211817428,18.273870086807822,0.8141707188971905,1.0604210000000003,593.209366209896,1683.4341034522677
-3.9492131628050986,8.0,-0.7898426325610197,998127.452012428,0.0,115.83369895449991,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
-5.528898427927138,8.0,-0.7898426325610197,998130.3384324706,0.0,115.83383308595573,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
-5.528898427927138,8.0,-0.7898426325610197,998131.909659063,0.0,115.83390610426558,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
-5.528898427927138,8.0,-0.7898426325610197,998133.1309139759,0.0,115.83396285843777,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
-6.318741060488158,8.0,-0.7898426325610197,998129.6306496907,0.0,115.83380018976264,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
-6.318741060488158,8.0,-0.7898426325610197,998131.0893838094,0.0,115.83386798041438,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
-6.318741060488158,8.0,-0.7898426325610197,998132.1134883725,0.0,115.83391557240674,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
-7.1085836930491775,8.0,-0.7898426325610197,998128.5401016409,0.0,115.83374950491563,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
-7.1085836930491775,8.0,-0.7898426325610197,998129.9504204341,0.0,115.83381504576447,17.045926623066862,0.7898426325610197,1.0604210000000003,593.209366209896,1683.4341034522677
157.13729431119717,149350.17801083447,17.459699367910797,998128.6013964656,27.106743340317962,119.32495463739151,18.27387008680799,0.8141707188971936,1.0604210000000003,593.209366209896,1683.4341034522677
197.96722545452147,169113.98932746696,19.796722545452145,998124.1739028448,76.80000000000197,125.93659341868255,20.657455222601655,0.8607326771495075,1.0604210000000003,593.209366209896,1683.4341034522677
222.96953183020858,190422.18355993935,22.29695318302086,998124.6119863621,126.49325665968584,132.8327454456583,23.20691067021281,0.9099574871919553,1.0604210000000003,593.209366209896,1683.4341034522677
247.66923293515896,211649.44153044026,24.766923293515894,998124.5933222095,172.80000000000163,139.5254302328862,25.725281663770016,0.9583583702541147,1.0604210000000003,593.209366209896,1683.4341034522677
296.89652349918026,230918.42227813302,26.990593045380024,998120.267155686,212.56450198781815,145.48501378928495,27.992563694535185,1.00197064915516,1.0604210000000003,593.209366209896,1683.4341034522677
316.34187861815417,246349.80195557803,28.75835260165038,998120.602762015,243.07687752661298,150.1953886699954,29.79512917217085,1.0367765705204712,1.0604210000000003,593.209366209896,1683.4341034522677
328.85592723915806,256335.26253876244,29.89599338537801,998121.0899123951,262.2577586475013,153.21879159122977,30.955266163500905,1.059272778122902,1.0604210000000003,593.209366209896,1683.4341034522677
363.46292723527324,259790.61557961712,30.288577269606105,998117.2899051668,268.79999999999995,154.2609204384304,31.35563419705745,1.0670569274513395,1.0604210000000003,593.209366209896,1683.4341034522677
388.64791400991413,256335.8126641181,29.89599338537801,998124.6628525009,262.2577586475009,153.21901120795516,30.955266163500905,1.059272778122902,1.0604210000000003,593.209366209896,1683.4341034522677
373.85858382145494,246350.67806282372,28.758352601650383,998126.5235281119,243.07687752661207,150.1957454297677,29.795129172170846,1.0367765705204712,1.0604210000000003,593.209366209896,1683.4341034522677
350.8777095899376,230919.55521094915,26.990593045379814,998128.4352224781,212.56450198781687,145.48549053208782,27.992563694534972,1.0019706491551559,1.0604210000000003,593.209366209896,1683.4341034522677
346.73692610921995,211649.61741261062,24.76692329351571,998125.9768277303,172.79999999999973,139.52550765007626,25.72528166376982,0.958358370254111,1.0604210000000003,593.209366209896,1683.4341034522677
312.157344562292,190422.5933076609,22.296953183020857,998128.1944108466,126.49325665968408,132.83293633512287,23.206910670212807,0.9099574871919555,1.0604210000000003,593.209366209896,1683.4341034522677
277.15411563633006,169114.6043900546,19.796722545452145,998130.2289844321,76.80000000000013,125.93689933124256,20.65745522260166,0.8607326771495077,1.0604210000000003,593.209366209896,1683.4341034522677
244.4357911507512,149350.48633789472,17.459699367910797,998132.0384792624,27.1067433403162,119.32511915264091,18.27387008680799,0.8141707188971937,1.0604210000000003,593.209366209896,1683.4341034522677
-11.847639488415293,8.000000000000002,-0.7898426325610195,998131.0267469552,0.0,115.83386503357761,17.045926623066865,0.7898426325610195,1.0604210000000003,593.209366209896,1683.4341034522677
-11.847639488415293,8.000000000000002,-0.7898426325610195,998132.1624610532,0.0,115.83391781329361,17.045926623066865,0.7898426325610195,1.0604210000000003,593.209366209896,1683.4341034522677
-11.847639488415293,8.000000000000002,-0.7898426325610195,998133.1932905299,0.0,115.83396571868987,17.045926623066865,0.7898426325610195,1.0604210000000003,593.209366209896,1683.4341034522677
