An_tot,gco2,An_mean,Fw_mean,Vj,Vp,Vc,Rd,Rd_ref,Ci,cics,blade,root_length
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0651887817085,1346.3419609134467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0651887817085,1346.3419609134467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0651887817085,1346.3419609134467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0651887817085,1346.3419609134467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0651887817085,1346.3419609134467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0651887817085,1346.3419609134467
3.658721778904797e-05,526529.943960436,61.9198004442654,900434.8721422186,268.79999999999995,230.65190114377188,63.68464013958285,1.764839695317452,1.0604210000000003,229.04656041388424,654418.7440396693,72.0651887817085,1346.3419609134467
3.61205465063266e-05,517502.1138436331,61.130011155946605,896217.788047677,262.257758647501,228.0156392122815,62.87501795043046,1.7450067944838619,1.0604210000000003,228.50099881632883,652859.9966180824,72.0651887817085,1346.3419609134467
3.4760022300625565e-05,497865.8432631428,58.82747512267059,903590.4960151499,243.07687752661198,222.49596728052333,60.5156101470219,1.688135024351314,1.0604210000000003,228.44801288982336,652708.6082566382,72.0651887817085,1346.3419609134467
7.646327468554784e-05,462634.6148874584,55.21288572770506,899597.5066204056,212.56450198781658,212.31123331855798,56.814345701815796,1.601459974110734,1.0604210000000003,227.1917916585502,649119.4047387148,72.0651887817085,1346.3419609134467
7.008866682362171e-05,425685.09193188936,50.60988517761247,919460.7164467913,172.7999999999994,201.92851423268272,52.10503198228765,1.4951468046751872,1.0604210000000003,227.59493528307175,650271.2436659193,72.0651887817085,1346.3419609134467
6.291192145394973e-05,383304.584361482,45.42767419303076,938864.1727539826,126.49325665968301,189.89409823715835,46.80787870947299,1.380204516442228,1.0604210000000003,227.88078312369288,651087.9517819796,72.0651887817085,1346.3419609134467
9.333476367718837e-05,337420.9470671637,40.103517506627824,947493.2271748018,76.79999999999905,176.58161482386868,41.370184373574254,1.2666668669464196,1.0604210000000003,227.39005056096596,649685.8587456171,72.0651887817085,1346.3419609134467
6.038130482580554e-05,221606.47677345423,25.94427434915716,964574.3932441381,27.10674334031483,164.5920764598238,36.2085860799386,1.1624689911576713,1.0604210000000003,227.67631015109043,650503.7432888298,72.0651887817085,1346.3419609134467
-2.581702736109336e-06,8.0,-1.1092904379397321,998116.3642229247,0.0,159.88298709135333,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66427960699053,656183.656019973,72.0651887817085,1346.3419609134467
-3.732229754855918e-06,8.0,-1.1092904379397321,998108.2261292975,0.0,159.88246505647268,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66369135383476,656181.9752966708,72.0651887817085,1346.3419609134467
-3.732229754855918e-06,8.0,-1.1092904379397321,998106.7404069512,0.0,159.88236975081335,33.51697682499905,1.1092904379397321,1.0604210000000003,229.6635839589902,656181.6684542577,72.0651887817085,1346.3419609134467
-3.7659206660124484e-06,8.0,-1.1092904379397321,998100.04132813,0.0,159.88194001821955,33.51697682499905,1.1092904379397321,1.0604210000000003,229.6630997163393,656180.2849038265,72.0651887817085,1346.3419609134467
-4.134419366894532e-06,8.0,-1.1092904379397321,998105.5474614234,0.0,159.88229321331545,33.51697682499905,1.1092904379397321,1.0604210000000003,229.6634977129818,656181.4220370909,72.0651887817085,1346.3419609134467
-4.134419366894532e-06,8.0,-1.1092904379397321,998104.4818812928,0.0,159.88222485826248,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66342068733255,656181.2019638073,72.0651887817085,1346.3419609134467
