0,1,2,3,4,5,6,7,8,9,10,11,12
-505.64667591366594,17974.353324086343,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,,,
-44.6895432722498,-24.21332521244113,109.48606922358178,650.3982809434531,2381.615264909469,6555.426779456027,13753.162543232145,23368.024437543492,34464.29389154726,42966.18787464701,36843.277586411095,-2761.780461121072,-3899.8929607644777
-690.4466759136661,-690.4466759136661,12962.07201784658,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,23368.024437543492,,,
