An_tot,gco2,An_mean,Fw_mean,Vj,Vp,Vc,Rd,Rd_ref,Ci,cics,blade,root_length
,,,,,,,,,,,595.2106292780934,1879.153686787707
,,,,,,,,,,,595.2106292780934,1879.153686787707
,,,,,,,,,,,595.2106292780934,1879.153686787707
,,,,,,,,,,,595.2106292780934,1879.153686787707
,,,,,,,,,,,595.2106292780934,1879.153686787707
31.61806698784479,256337.8710754659,29.895993385378002,0.998138031769939,262.2577586475012,153.219833080681,30.955266163500905,1.059272778122902,1.0604210000000003,229.23660229834323,0.6549617208524092,595.2106292780934,1879.153686787707
165.2215176565777,259793.97447575926,30.28857726960611,0.998138814965251,268.79999999999995,154.26225267371876,31.35563419705745,1.0670569274513395,1.0604210000000003,229.30205138825426,0.655148718252155,595.2106292780934,1879.153686787707
200.5675511580323,256337.24835524973,29.895993385378006,0.9981339873425871,262.257758647501,153.21958446347645,30.955266163500905,1.059272778122902,1.0604210000000003,229.23630891640042,0.6549608826182869,595.2106292780934,1879.153686787707
228.5119131650142,246351.68742370937,28.75835260165038,0.9981333448273778,243.07687752661198,150.1961565338049,29.795129172170853,1.0367765705204715,1.0604210000000003,229.05056758534172,0.6544301931009764,595.2106292780934,1879.153686787707
247.40663762114679,230920.21845506228,26.99059304537982,0.9981332169907612,212.56450198781658,145.48576969752827,27.99256369453498,1.0019706491551559,1.0604210000000003,228.77400389390846,0.6536400111254527,595.2106292780934,1879.153686787707
256.8448444922944,211650.06733779202,24.76692329351571,0.9981295159810459,172.7999999999994,139.52570582506755,25.72528166376982,0.958358370254111,1.0604210000000003,228.4491099127797,0.6527117426079421,595.2106292780934,1879.153686787707
257.7166639610277,190422.7961708227,22.296953183020666,0.9981299680435607,126.49325665968301,132.83303091395024,23.20691067021262,0.9099574871919518,1.0604210000000003,228.12443603156493,0.6517841029473284,595.2106292780934,1879.153686787707
252.0187150571467,169113.13750824792,19.796722545451978,0.9981157880329125,76.79999999999905,125.93616973668396,20.65745522260148,0.860732677149504,1.0604210000000003,227.84253318205577,0.650978666234445,595.2106292780934,1879.153686787707
242.45459437358332,149349.08863628455,17.459699367910634,0.9981164575693316,27.106743340314825,119.32437328953688,18.273870086807822,0.8141707188971905,1.0604210000000003,227.63668890520535,0.6503905397291582,595.2106292780934,1879.153686787707
-11.869122099371516,8.0,-0.7898426325610197,0.9981193203128962,0.0,115.83332105454303,17.045926623066862,0.7898426325610197,1.0604210000000003,227.55833448385485,0.6501666699538711,595.2106292780934,1879.153686787707
-12.757970445044043,8.0,-0.7898426325610197,0.9981150557877493,0.0,115.83312286683717,17.045926623066862,0.7898426325610197,1.0604210000000003,227.5580208332337,0.6501657738092391,595.2106292780934,1879.153686787707
-13.63487899726641,8.0,-0.7898426325610197,0.9981148419024586,0.0,115.83311292658468,17.045926623066862,0.7898426325610197,1.0604210000000003,227.5580051018524,0.6501657288624354,595.2106292780934,1879.153686787707
-14.500008141855094,8.0,-0.7898426325610197,0.9981146273709256,0.0,115.83310295628378,17.045926623066862,0.7898426325610197,1.0604210000000003,227.55798932291668,0.6501656837797619,595.2106292780934,1879.153686787707
-15.353516110183074,8.0,-0.7898426325610197,0.9981104958848295,0.0,115.83291095011171,17.045926623066862,0.7898426325610197,1.0604210000000003,227.55768545515213,0.6501648155861489,595.2106292780934,1879.153686787707
-18.6648474645315,8.0,-0.7898426325610197,0.9981095340940371,0.0,115.83286624786341,17.045926623066862,0.7898426325610197,1.0604210000000003,227.55761470965416,0.6501646134561547,595.2106292780934,1879.153686787707
-19.495579300996273,8.0,-0.7898426325610197,0.9981099598839498,0.0,115.83288603605733,17.045926623066862,0.7898426325610197,1.0604210000000003,227.55764602632587,0.6501647029323596,595.2106292780934,1879.153686787707
-20.315152016123694,8.0,-0.7898426325610197,0.9981060340852284,0.0,115.83270358775826,17.045926623066862,0.7898426325610197,1.0604210000000003,227.55735728479115,0.6501638779565462,595.2106292780934,1879.153686787707
-21.123715509055177,8.0,-0.7898426325610197,0.9981060550183349,0.0,115.83270456051012,17.045926623066862,0.7898426325610197,1.0604210000000003,227.55735882426222,0.6501638823550349,595.2106292780934,1879.153686787707
484.57926475111685,149347.5114274825,17.459699367910797,0.9980988755989356,27.106743340317962,119.32353155183134,18.27387008680799,0.8141707188971936,1.0604210000000003,227.63539658148494,0.6503868473756713,595.2106292780934,1879.153686787707
569.1665181246011,169110.912215102,19.796722545452145,0.9980938807801649,76.80000000000197,125.93506280854095,20.657455222601655,0.8607326771495075,1.0604210000000003,227.84092564441252,0.6509740732697501,595.2106292780934,1879.153686787707
662.9674084977205,190418.83360131356,22.29695318302086,0.9980953232968345,126.49325665968584,132.83118455810873,23.20691067021281,0.9099574871919553,1.0604210000000003,228.121899709995,0.6517768563142714,595.2106292780934,1879.153686787707
760.4272176524113,211645.43611413214,24.766923293515894,0.9980930863450584,172.80000000000163,139.52366652273955,25.725281663770016,0.9583583702541147,1.0604210000000003,228.4464500227117,0.6527041429220335,595.2106292780934,1879.153686787707
854.5250434721296,230913.96603519729,26.990593045380024,0.9980881391341776,212.56450198781815,145.48313848534107,27.992563694535185,1.00197064915516,1.0604210000000003,228.77072134742124,0.6536306324212036,595.2106292780934,1879.153686787707
937.6379700425932,246344.58353204752,28.75835260165038,0.9980853364572667,243.07687752661298,150.19326353287423,29.79512917217085,1.0367765705204712,1.0604210000000003,229.0470796099513,0.6544202274570037,595.2106292780934,1879.153686787707
