An_tot,gco2,An_mean,Fw_mean,Vj,Vp,Vc,Rd,Rd_ref,Ci,cics,blade,root_length
,,,,,,,,,,,589.7032445150143,1741.5378442584695
,,,,,,,,,,,589.7032445150143,1741.5378442584695
,,,,,,,,,,,589.7032445150143,1741.5378442584695
,,,,,,,,,,,589.7032445150143,1741.5378442584695
,,,,,,,,,,,589.7032445150143,1741.5378442584695
,,,,,,,,,,,589.7032445150143,1741.5378442584695
,,,,,,,,,,,589.7032445150143,1741.5378442584695
107.10357704954576,254512.18080564914,29.895993385378002,0.9862805852447695,262.257758647501,152.4857160373793,30.955266163500905,1.059272778122902,1.0604210000000003,228.37030390657935,0.6524865825902267,589.7032445150143,1741.5378442584695
138.60455038515758,244597.31318327444,28.75835260165038,0.9862772169672086,243.07687752661198,149.476601912101,29.795129172170853,1.0367765705204715,1.0604210000000003,228.18302938790896,0.6519515125368828,589.7032445150143,1741.5378442584695
163.02582922827747,229275.6580793477,26.99059304537982,0.9862764865826642,212.56450198781658,144.78874561088367,27.99256369453498,1.0019706491551559,1.0604210000000003,227.90443739608693,0.6511555354173912,589.7032445150143,1741.5378442584695
179.41590451319388,210141.46114176104,24.76692329351571,0.9862626793551188,172.79999999999936,138.85665861602504,25.72528166376982,0.958358370254111,1.0604210000000003,227.57646243845193,0.6502184641098626,589.7032445150143,1741.5378442584695
188.00960227779768,189065.79215832727,22.296953183020666,0.986265681450706,126.49325665968301,132.1962144234054,23.20691067021262,0.9099574871919518,1.0604210000000003,227.2496472371593,0.6492847063918837,589.7032445150143,1741.5378442584695
190.1281352871505,167908.23924019377,19.796722545451978,0.9862539751636458,76.79999999999905,125.33253059185726,20.65745522260148,0.860732677149504,1.0604210000000003,226.96589755398577,0.6484739930113879,589.7032445150143,1741.5378442584695
187.87026032491147,148280.17983539277,17.459699367910634,0.9862007728149108,27.10674334031483,118.74981022681823,18.273870086807822,0.8141707188971905,1.0604210000000003,226.7545596272437,0.6478701703635534,589.7032445150143,1741.5378442584695
-9.399833642960239,8.0,-0.7898426325610197,0.9862167265344236,0.0,115.27618762157661,17.045926623066862,0.7898426325610197,1.0604210000000003,226.67661860464239,0.6476474817275496,589.7032445150143,1741.5378442584695
-12.757970445044059,8.0,-0.7898426325610197,0.9861980306688168,0.0,115.27530612915454,17.045926623066862,0.7898426325610197,1.0604210000000003,226.67522356025998,0.6476434958864571,589.7032445150143,1741.5378442584695
-13.63487899726644,8.0,-0.7898426325610197,0.9861976457761106,0.0,115.27528798052712,17.045926623066862,0.7898426325610197,1.0604210000000003,226.6751948383559,0.647643413823874,589.7032445150143,1741.5378442584695
-14.500008141855131,8.0,-0.7898426325610197,0.9861972457300436,0.0,115.27526911741637,17.045926623066862,0.7898426325610197,1.0604210000000003,226.67516498571504,0.6476433285306145,589.7032445150143,1741.5378442584695
-15.353516110183108,8.0,-0.7898426325610197,0.9861836832826391,0.0,115.2746296847149,17.045926623066862,0.7898426325610197,1.0604210000000003,226.67415302352939,0.6476404372100839,589.7032445150143,1741.5378442584695
-16.19555900812026,8.0,-0.7898426325610197,0.9861827867499632,0.0,115.27458741331759,17.045926623066862,0.7898426325610197,1.0604210000000003,226.67408612508083,0.6476402460716596,589.7032445150143,1741.5378442584695
-17.026290844585024,8.0,-0.7898426325610197,0.9861805991349815,0.0,115.274484268998,17.045926623066862,0.7898426325610197,1.0604210000000003,226.67392288952712,0.6476397796843633,589.7032445150143,1741.5378442584695
-17.84586355971245,8.0,-0.7898426325610197,0.9861638805782884,0.0,115.2736960141495,17.045926623066862,0.7898426325610197,1.0604210000000003,226.67267540234423,0.6476362154352692,589.7032445150143,1741.5378442584695
-18.654427052643936,8.0,-0.7898426325610197,0.986161550078325,0.0,115.27358613079109,17.045926623066862,0.7898426325610197,1.0604210000000003,226.67250150162988,0.6476357185760854,589.7032445150143,1741.5378442584695
484.57926475111776,148271.02622914282,17.459699367910797,0.9860987327845867,27.106743340317962,118.74485394093952,18.27387008680799,0.8141707188971936,1.0604210000000003,226.74695021903833,0.6478484291972524,589.7032445150143,1741.5378442584695
569.1665181246017,167888.8744600366,19.796722545452145,0.9860633355017047,76.80000000000197,125.32275805278667,20.657455222601655,0.8607326771495075,1.0604210000000003,226.9517053731111,0.6484334439231746,589.7032445150143,1741.5378442584695
662.9674084977217,189040.70275643707,22.29695318302086,0.9860463248005071,126.49325665968584,132.18435405945178,23.20691067021281,0.9099574871919553,1.0604210000000003,227.23335476728977,0.6492381564779708,589.7032445150143,1741.5378442584695
760.427217652413,210109.85479526926,24.766923293515894,0.9860140608944719,172.80000000000163,138.8425385042732,25.725281663770016,0.9583583702541147,1.0604210000000003,227.55804538253815,0.650165843950109,589.7032445150143,1741.5378442584695
854.5250434721315,229235.56120621137,26.990593045380024,0.985987401534753,212.56450198781815,144.77162584129078,27.992563694535185,1.00197064915516,1.0604210000000003,227.8830797724781,0.6510945136356517,589.7032445150143,1741.5378442584695
937.6379700425954,244551.82082585705,28.75835260165038,0.9859697778850735,243.07687752661298,149.45780555679244,29.79512917217085,1.0367765705204712,1.0604210000000003,228.16036737489316,0.6518867639282662,589.7032445150143,1741.5378442584695
1002.569877568982,254461.06039528042,29.89599338537801,0.9859485697094329,262.2577586475013,152.46500827261207,30.955266163500905,1.059272778122902,1.0604210000000003,228.3458676079284,0.6524167645940812,589.7032445150143,1741.5378442584695
