An,gco2,An_mean,Fw_mean,Vj,Vp,Vc,Rd,Rd_ref,Ci,blade,root_length
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
0.0,,,,,,,,,,556.4830795079553,1248.756108109168
45.42767419303076,397456.34786803334,45.42767419303076,998142.2714091169,126.49325665968301,194.69527072921673,46.80787870947299,1.380204516442228,1.0604210000000003,232.22902683944528,556.4830795079553,1248.756108109168
80.20703501325565,348008.0586680809,40.103517506627824,998141.2271592913,76.79999999999905,180.36147980562123,41.37018437357425,1.2666668669464196,1.0604210000000003,231.12017988737753,556.4830795079553,1248.756108109168
51.88854869831432,226166.55592017507,25.94427434915716,998142.2608977539,27.10674334031483,166.88580119328014,36.2085860799386,1.1624689911576713,1.0604210000000003,230.142746622626,556.4830795079553,1248.756108109168
-2.2185808758794643,8.0,-1.1092904379397321,998146.2771984641,0.0,159.88490587155928,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66644177766776,556.4830795079553,1248.756108109168
-3.3278713138191964,8.0,-1.1092904379397321,998143.7400721158,0.0,159.8847431293614,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66625839219867,556.4830795079553,1248.756108109168
-3.3278713138191964,8.0,-1.1092904379397321,998143.5175015064,0.0,159.8847288526523,33.51697682499905,1.1092904379397321,1.0604210000000003,229.6662423045396,556.4830795079553,1248.756108109168
-3.3278713138191964,8.0,-1.1092904379397321,998143.2996958867,0.0,159.88471488158055,33.51697682499905,1.1092904379397321,1.0604210000000003,229.6662265612869,556.4830795079553,1248.756108109168
-4.437161751758929,8.0,-1.1092904379397321,998133.2992265441,0.0,159.88407340428768,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66550371487202,556.4830795079553,1248.756108109168
-4.437161751758929,8.0,-1.1092904379397321,998133.2834880635,0.0,159.88407239468725,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66550257720735,556.4830795079553,1248.756108109168
-5.54645218969866,8.0,-1.1092904379397321,998132.8366257062,0.0,159.8840437292931,33.51697682499905,1.1092904379397321,1.0604210000000003,229.6654702757095,556.4830795079553,1248.756108109168
-6.655742627638392,8.0,-1.1092904379397321,998130.8742206615,0.0,159.8839178501199,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66532842920915,556.4830795079553,1248.756108109168
-6.655742627638392,8.0,-1.1092904379397321,998130.8443140122,0.0,159.88391593171102,33.51697682499905,1.1092904379397321,1.0604210000000003,229.66532626745695,556.4830795079553,1248.756108109168
155.6656460949617,226163.97624807362,25.944274349160285,998123.2712947694,27.10674334031796,166.88452976143142,36.20858607993907,1.1624689911576807,1.0604210000000003,230.14137945513647,556.4830795079553,1248.756108109168
280.7246225463964,348003.422771818,40.10351750662806,998119.0493564295,76.80000000000197,180.3598750031337,41.37018437357449,1.2666668669464245,1.0604210000000003,231.1185962009621,556.4830795079553,1248.756108109168
317.99371935121707,397450.0701210199,45.42767419303101,998115.9755409898,126.49325665968581,194.69321671980063,46.80787870947325,1.3802045164422336,1.0604210000000003,232.2271665993575,556.4830795079553,1248.756108109168
354.269196243289,446793.22820749506,50.60988517761272,998112.3366250782,172.80000000000163,208.8456180795214,52.10503198228791,1.4951468046751932,1.0604210000000003,233.3778990572718,556.4830795079553,1248.756108109168
386.4902000939354,491731.9650749402,55.21288572770506,998109.2127558757,212.56450198781818,221.62157323620718,56.81434570181579,1.6014599741107345,1.0604210000000003,234.4588636336234,556.4830795079553,1248.756108109168
470.6198009813669,527832.0139458184,58.82747512267086,998104.6124227573,243.07687752661295,231.81565443388723,60.51561014702218,1.688135024351321,1.0604210000000003,235.3488879819567,556.4830795079553,1248.756108109168
489.04008924757284,551238.133156673,61.130011155946605,998103.9713641981,262.25775864750136,238.3961973015749,62.87501795043046,1.7450067944838619,1.0604210000000003,235.93689972664862,556.4830795079553,1248.756108109168
495.3584035541232,559345.2719173417,61.9198004442654,998104.0225502201,268.79999999999995,240.67071856880153,63.68464013958285,1.764839695317452,1.0604210000000003,236.14268467633994,556.4830795079553,1248.756108109168
550.1701004035194,551238.0628941823,61.130011155946605,998103.7591643841,262.25775864750096,238.39617700548942,62.87501795043046,1.7450067944838619,1.0604210000000003,235.936885187962,556.4830795079553,1248.756108109168
588.2747512267059,527824.819172207,58.82747512267059,998081.9199113387,243.07687752661204,231.81354381639446,60.515610147021896,1.688135024351314,1.0604210000000003,235.34732514970284,556.4830795079553,1248.756108109168
496.91597154934556,491732.99928334006,55.21288572770506,998112.7141617878,212.56450198781684,221.62188457376044,56.814345701815796,1.601459974110734,1.0604210000000003,234.45910664434345,556.4830795079553,1248.756108109168
506.0988517761272,446789.07993937377,50.609885177612725,998096.8796465743,172.7999999999997,208.84432291017384,52.10503198228791,1.4951468046751928,1.0604210000000003,233.37681624608598,556.4830795079553,1248.756108109168
499.70441612333826,397447.17123074544,45.427674193030754,998103.8328349971,126.49325665968408,194.6922682155807,46.80787870947299,1.3802045164422279,1.0604210000000003,232.22630757429263,556.4830795079553,1248.756108109168
441.13869257290855,348001.6709532831,40.10351750662805,998110.6687793208,76.80000000000013,180.35926856934185,41.37018437357449,1.2666668669464243,1.0604210000000003,231.11799774665687,556.4830795079553,1248.756108109168
285.3870178407437,226163.11732090192,25.94427434915852,998116.9485200546,27.106743340316196,166.88410642104245,36.20858607993883,1.1624689911576758,1.0604210000000003,230.1409242382752,556.4830795079553,1248.756108109168
-12.202194817337055,8.000000000000002,-1.1092904379397324,998135.2469457565,0.0,159.8841983400852,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66564449833285,556.4830795079553,1248.756108109168
-13.311485255276787,8.000000000000002,-1.1092904379397324,998136.2342919041,0.0,159.88426167359378,33.516976824999055,1.1092904379397324,1.0604210000000003,229.6657158654726,556.4830795079553,1248.756108109168
-13.311485255276787,8.000000000000002,-1.1092904379397324,998136.4932707904,0.0,159.88427828578335,33.516976824999055,1.1092904379397324,1.0604210000000003,229.6657345848596,556.4830795079553,1248.756108109168
-13.311485255276787,8.000000000000002,-1.1092904379397324,998137.8140871038,0.0,159.8843630094159,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66583005538473,556.4830795079553,1248.756108109168
-14.42077569321652,8.000000000000002,-1.1092904379397324,998138.8270847702,0.0,159.884427987895,33.516976824999055,1.1092904379397324,1.0604210000000003,229.6659032761538,556.4830795079553,1248.756108109168
-14.42077569321652,8.000000000000002,-1.1092904379397324,998139.4364984652,0.0,159.8844670785217,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66594732528793,556.4830795079553,1248.756108109168
-14.42077569321652,8.000000000000002,-1.1092904379397324,998139.6390989705,0.0,159.8844800742356,33.516976824999055,1.1092904379397324,1.0604210000000003,229.6659619694621,556.4830795079553,1248.756108109168
-14.42077569321652,8.000000000000002,-1.1092904379397324,998139.6804727732,0.0,159.88448272811902,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66596495998127,556.4830795079553,1248.756108109168
-15.530066131156252,8.000000000000002,-1.1092904379397324,998140.4203322012,0.0,159.88453018589752,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66601843761086,556.4830795079553,1248.756108109168
363.2198408881929,226163.8577538633,25.944274349156633,998122.3990298787,27.106743340314303,166.8844713606677,36.20858607993861,1.1624689911576715,1.0604210000000003,230.14131665694248,556.4830795079553,1248.756108109168
561.4492450927863,348002.6266337207,40.1035175066276,998115.2406875839,76.79999999999782,180.35959940292125,41.37018437357401,1.266666866946414,1.0604210000000003,231.1183242271123,556.4830795079553,1248.756108109168
635.9874387024271,397448.0587235872,45.42767419303051,998107.5503143308,126.4932566596815,194.69255860187266,46.80787870947274,1.3802045164422225,1.0604210000000003,232.22657056637925,556.4830795079553,1248.756108109168
759.148277664187,446789.9882090407,50.60988517761247,998100.2639757321,172.79999999999808,208.84460649245003,52.10503198228766,1.4951468046751868,1.0604210000000003,233.37705333173196,556.4830795079553,1248.756108109168
828.1932859155723,491726.9749218262,55.21288572770482,998092.3181419779,212.56450198781522,221.62007099636898,56.81434570181555,1.6014599741107278,1.0604210000000003,234.45769107868765,556.4830795079553,1248.756108109168
882.4121268400589,527825.9906104893,58.82747512267059,998085.614659505,243.07687752661082,231.8138874688153,60.5156101470219,1.6881350243513138,1.0604210000000003,235.34757961129498,556.4830795079553,1248.756108109168
916.950167339195,551230.5504585598,61.13001115594633,998081.0708505795,262.2577586475003,238.39400687379313,62.87501795043019,1.7450067944838548,1.0604210000000003,235.93533065841632,556.4830795079553,1248.756108109168
928.7970066639806,559336.987758911,61.919800444265384,998079.3661848521,268.79999999999995,240.66833769039403,63.684640139582854,1.7648396953174519,1.0604210000000003,236.140998348671,556.4830795079553,1248.756108109168
916.9501673391987,551230.3925746221,61.13001115594659,998080.594025144,262.25775864750204,238.39396126484675,62.87501795043045,1.7450067944838614,1.0604210000000003,235.93529798737802,556.4830795079553,1248.756108109168
882.4121268400626,527825.7098028559,58.82747512267084,998084.7289845918,243.07687752661428,231.8138050917994,60.51561014702221,1.6881350243513207,1.0604210000000003,235.34751861423644,556.4830795079553,1248.756108109168
828.1932859155804,491726.63040107215,55.21288572770536,998091.1517358411,212.56450198781968,221.61996728016055,56.814345701816094,1.6014599741107407,1.0604210000000003,234.45761012426843,556.4830795079553,1248.756108109168
759.1482776641944,446789.6404322129,50.60988517761296,998098.9681146949,172.80000000000362,208.84449790888783,52.10503198228816,1.495146804675199,1.0604210000000003,233.3769625517137,556.4830795079553,1248.756108109168
681.4151128954691,397448.0549855325,45.427674193031265,998107.5346565504,126.49325665968838,194.6925573781518,46.807878709473506,1.3802045164422385,1.0604210000000003,232.2265694580991,556.4830795079553,1248.756108109168
601.5527625994248,348002.7272798484,40.10351750662832,998115.722171574,76.80000000000426,180.35963424336916,41.370184373574745,1.2666668669464294,1.0604210000000003,231.11835860912612,556.4830795079553,1248.756108109168
389.1641152374425,226163.96508772744,25.944274349162832,998123.1891405496,27.106743340320513,166.88452426170483,36.20858607993928,1.162468991157685,1.0604210000000003,230.14137354129366,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998141.4503317125,0.0,159.88459625404,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66609288626307,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998141.3970601613,0.0,159.88459283696616,33.516976824999055,1.1092904379397324,1.0604210000000003,229.6660890357455,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998141.200453705,0.0,159.88458022575284,33.516976824999055,1.1092904379397324,1.0604210000000003,229.6660748248445,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998141.0219664194,0.0,159.88456877678126,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66606192361147,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998140.859388747,0.0,159.8845583483213,33.516976824999055,1.1092904379397324,1.0604210000000003,229.6660501723382,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998140.7106669054,0.0,159.88454880863463,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66603942257612,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998140.5192158346,0.0,159.8845365281008,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66602558430006,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998140.2054336246,0.0,159.8845164006906,33.516976824999055,1.1092904379397324,1.0604210000000003,229.66600290379918,556.4830795079553,1248.756108109168
-16.639356569095984,8.000000000000002,-1.1092904379397324,998139.9233613638,0.0,159.8844983072935,33.516976824999055,1.1092904379397324,1.0604210000000003,229.6659825153188,556.4830795079553,1248.756108109168
389.1641152372796,226164.270399506,25.94427434915197,998125.4366165497,27.10674334030962,166.88467474062165,36.208586079938144,1.1624689911576622,1.0604210000000003,230.1415353508997,556.4830795079553,1248.756108109168
641.6562801060378,348003.65552087355,40.10351750662736,998120.1628116316,76.79999999999369,180.3599555755922,41.370184373573764,1.2666668669464096,1.0604210000000003,231.1186757132458,556.4830795079553,1248.756108109168
726.842787088484,397449.7472610348,45.42767419303025,998114.6231635549,126.49325665967817,194.6931110830597,46.80787870947247,1.380204516442217,1.0604210000000003,232.22707092808395,556.4830795079553,1248.756108109168
809.7581628417913,446792.3187356739,50.60988517761196,998108.9478165773,172.79999999999504,208.84533412775036,52.10503198228713,1.4951468046751752,1.0604210000000003,233.3776616627161,556.4830795079553,1248.756108109168
938.6190573709773,491730.0173936898,55.21288572770455,998102.6187051716,212.5645019878133,221.62098690730485,56.81434570181527,1.6014599741107214,1.0604210000000003,234.45840598176932,556.4830795079553,1248.756108109168
1000.0670770853955,527830.0810282995,58.82747512267032,998098.5159484092,243.0768775266096,231.81508740920697,60.515610147021626,1.6881350243513076,1.0604210000000003,235.34846812167405,556.4830795079553,1248.756108109168
1039.2101896510874,551235.4981464129,61.13001115594632,998096.0133672681,262.2577586474998,238.39543612556116,62.87501795043018,1.7450067944838552,1.0604210000000003,235.936354473748,556.4830795079553,1248.756108109168
1114.5564079967774,559341.666266414,61.91980044426541,998093.290953594,268.7999999999999,240.6696823004902,63.68464013958285,1.764839695317452,1.0604210000000005,236.14195070860757,556.4830795079553,1248.756108109168
1100.3402008070389,551235.0732555948,61.130011155946605,998094.7301541045,262.2577586475023,238.39531338068258,62.87501795043046,1.7450067944838619,1.0604210000000005,235.936266547959,556.4830795079553,1248.756108109168
1058.8945522080753,527829.8532235594,58.827475122670855,998097.7974460536,243.07687752661425,231.81502057396824,60.51561014702219,1.688135024351321,1.0604210000000005,235.34841863271197,556.4830795079553,1248.756108109168
1049.0448288264017,491729.0046842262,55.21288572770535,998099.1900858228,212.56450198781934,221.62068202318386,56.81434570181608,1.6014599741107405,1.0604210000000005,234.45816800819526,556.4830795079553,1248.756108109168
961.5878183746463,446791.01004461135,50.609885177612966,998104.0714659692,172.80000000000248,208.84492551160454,52.10503198228817,1.495146804675199,1.0604210000000005,233.37732004396412,556.4830795079553,1248.756108109168
