An,gco2,An_mean,Fw_mean,Vj,Vp,Vc,Rd,Rd_ref,blade,root_length
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
0.0,,,,,,,,,515.0742029860751,1939.4647379636071
-1.1092904379397321,8.0,-1.1092904379397321,916723.0869823177,0.0,154.39351573535308,33.51697682499905,1.1092904379397321,1.0604210000000003,515.0742029860751,1939.4647379636071
-1.1092904379397321,8.0,-1.1092904379397321,916720.6649727286,0.0,154.39334398868465,33.51697682499905,1.1092904379397321,1.0604210000000003,515.0742029860751,1939.4647379636071
35.04611708878138,287328.9862169048,35.04611708878138,916710.9439489553,27157568.48408106,161.15331992823346,36.20858607993907,1.1624689911576807,1.0604210000000003,515.0742029860751,1939.4647379636071
80.20703501325612,330984.31660520553,40.10351750662806,916700.8381053143,76944000.00000198,174.16537651634297,41.37018437357448,1.2666668669464245,1.0604210000000003,515.0742029860751,1939.4647379636071
90.85534838606203,378012.6554597509,45.42767419303102,916697.6432350513,126730431.51592274,188.00639251752816,46.80787870947325,1.3802045164422334,1.0604210000000003,515.0742029860751,1939.4647379636071
101.21977035522545,424942.59163570224,50.609885177612725,916694.0652126101,173124000.00000164,201.67268642842075,52.10503198228791,1.495146804675193,1.0604210000000003,515.0742029860751,1939.4647379636071
110.42577145541011,467683.3649515768,55.21288572770506,916690.5057926067,212963060.4290453,214.00976186453383,56.814345701815796,1.601459974110734,1.0604210000000003,515.0742029860751,1939.4647379636071
176.48242536801257,502016.46480320074,58.827475122670855,916681.6691101344,243532646.67197534,223.85322188159162,60.51561014702218,1.6881350243513211,1.0604210000000003,515.0742029860751,1939.4647379636071
183.3900334678398,524277.5715667133,61.130011155946605,916680.3542212817,262749491.94496542,230.20765562859805,62.87501795043046,1.7450067944838619,1.0604210000000003,515.0742029860751,1939.4647379636071
185.7594013327962,531988.056656491,61.9198004442654,916680.0009599129,269304000.00000006,232.40400811400914,63.68464013958285,1.764839695317452,1.0604210000000003,515.0742029860751,1939.4647379636071
183.3900334678398,524277.7029890333,61.130011155946605,916680.7511299527,262749491.94496498,230.207697594077,62.87501795043046,1.7450067944838619,1.0604210000000003,515.0742029860751,1939.4647379636071
235.30990049068237,502014.913767338,58.82747512267059,916676.777100895,243532646.67197442,223.85271887399216,60.5156101470219,1.688135024351314,1.0604210000000003,515.0742029860751,1939.4647379636071
220.85154291082023,467680.3157298897,55.21288572770506,916680.1823772838,212963060.42904404,214.00874708088242,56.814345701815796,1.601459974110734,1.0604210000000003,515.0742029860751,1939.4647379636071
202.4395407104509,424939.8828449532,50.609885177612725,916683.9719112236,173123999.99999973,201.67175146342092,52.10503198228791,1.495146804675193,1.0604210000000003,515.0742029860751,1939.4647379636071
