An,gco2,An_mean,Fw_mean,Vj,Vp,Vc,Rd,Rd_ref,blade,root_length
0.0,,,,,,,,,654.8686938931216,1716.430227432008
0.0,,,,,,,,,654.8686938931216,1716.430227432008
0.0,,,,,,,,,654.8686938931216,1716.430227432008
0.0,,,,,,,,,654.8686938931216,1716.430227432008
0.0,,,,,,,,,654.8686938931216,1716.430227432008
61.130011155946605,524281.47043108806,61.130011155946605,916692.1291852082,262749491.94496524,230.20890070176986,62.87501795043046,1.7450067944838619,1.0604210000000003,654.8686938931216,1716.430227432008
61.9198004442654,531990.2867605754,61.9198004442654,916686.6384791699,269304000.00000006,232.40471666430386,63.68464013958285,1.764839695317452,1.0604210000000003,654.8686938931216,1716.430227432008
122.26002231189321,524277.3733489361,61.130011155946605,916679.7555835883,262749491.9449651,230.20759233859582,62.87501795043046,1.7450067944838619,1.0604210000000003,654.8686938931216,1716.430227432008
117.65495024534118,502016.2488151159,58.82747512267059,916680.987877855,243532646.67197442,223.85315184334104,60.5156101470219,1.688135024351314,1.0604210000000003,654.8686938931216,1716.430227432008
165.63865718311519,467679.5518855938,55.21288572770506,916677.5963134558,212963060.4290438,214.00849288634464,56.8143457018158,1.601459974110734,1.0604210000000003,654.8686938931216,1716.430227432008
151.8296555328374,424939.6473735628,50.60988517761247,916683.0945146626,173123999.99999943,201.671670199912,52.10503198228765,1.4951468046751872,1.0604210000000003,654.8686938931216,1716.430227432008
136.2830225790923,378010.5322128971,45.42767419303076,916688.7494999152,126730431.51591992,188.00562450973774,46.80787870947299,1.380204516442228,1.0604210000000003,654.8686938931216,1716.430227432008
200.51758753313914,330983.10443283524,40.103517506627824,916695.0391576501,76943999.99999905,174.16491260302908,41.37018437357425,1.2666668669464196,1.0604210000000003,654.8686938931216,1716.430227432008
175.23058544390463,287324.8733122825,35.046117088780925,916688.2784236379,27157568.48407792,161.15164224476334,36.2085860799386,1.1624689911576713,1.0604210000000003,654.8686938931216,1716.430227432008
-5.54645218969866,8.0,-1.1092904379397321,916704.5117566967,0.0,154.39219851096152,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
-6.655742627638392,8.0,-1.1092904379397321,916701.2420833092,0.0,154.39196664600183,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
-6.655742627638392,8.0,-1.1092904379397321,916703.5014069468,0.0,154.3921268598352,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
-7.765033065578124,8.0,-1.1092904379397321,916700.2373926515,0.0,154.3918953966093,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
-7.765033065578124,8.0,-1.1092904379397321,916702.7812004962,0.0,154.3920757846107,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
-7.765033065578124,8.0,-1.1092904379397321,916704.1817426514,0.0,154.39217509908087,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
-8.874323503517857,8.0,-1.1092904379397321,916700.0533209702,0.0,154.3918823366836,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
-8.874323503517857,8.0,-1.1092904379397321,916701.3196339146,0.0,154.39197213223403,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
-9.98361394145759,8.0,-1.1092904379397321,916712.4382010614,0.0,154.3927605495665,33.51697682499905,1.1092904379397321,1.0604210000000003,654.8686938931216,1716.430227432008
350.4611708878138,287325.79044267454,35.04611708878138,916693.3325748905,27157568.48408106,161.15201629253954,36.20858607993907,1.1624689911576807,1.0604210000000003,654.8686938931216,1716.430227432008
401.03517506628054,330982.2052295539,40.10351750662805,916690.7374321559,76944000.00000198,174.1645684250045,41.37018437357449,1.2666668669464243,1.0604210000000003,654.8686938931216,1716.430227432008
454.27674193031015,378010.2334246381,45.42767419303102,916687.4979527129,126730431.51592273,188.0055163523239,46.80787870947325,1.3802045164422336,1.0604210000000003,654.8686938931216,1716.430227432008
556.70873695374,424938.28783781553,50.609885177612725,916678.0287102731,173124000.00000164,201.6712008471925,52.10503198228791,1.4951468046751928,1.0604210000000003,654.8686938931216,1716.430227432008
607.3417430047557,467678.8675809201,55.21288572770506,916675.2795381999,212963060.42904532,214.00826504553672,56.81434570181579,1.6014599741107343,1.0604210000000003,654.8686938931216,1716.430227432008
647.1022263493793,502013.12853160227,58.82747512267085,916671.1464188779,243532646.6719753,223.85213981294476,60.515610147022194,1.6881350243513207,1.0604210000000003,654.8686938931216,1716.430227432008
